trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,Ref Number,comment_txt
30,SSFT,212,A,SCIENCE FAITH AND TECHNOLOGY,2,M,,W,,,10:00:00 AM,10:50:00 AM,Dudt,1443,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,A,SCIENCE FAITH AND TECHNOLOGY,2,M,,W,,,9:00:00 AM,9:50:00 AM,Dudt,1444,HUMA 102 AND 1 LAB SCIENCE
30,SSFT,212,B,SCIENCE FAITH AND TECHNOLOGY,2,,,W,,F,1:00:00 PM,1:50:00 PM,Marsch,1445,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,B,SCIENCE FAITH AND TECHNOLOGY,2,M,,W,,,1:00:00 PM,1:50:00 PM,Dudt,1446,HUMA 102 AND 1 LAB SCIENCE
30,SSFT,212,C,SCIENCE FAITH AND TECHNOLOGY,2,,,W,,F,2:00:00 PM,2:50:00 PM,Marsch,1447,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,C,SCIENCE FAITH AND TECHNOLOGY,2,,,W,,F,11:00:00 AM,11:50:00 AM,Marsch,1448,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,D,SCIENCE FAITH AND TECHNOLOGY,2,,,W,,F,12:00:00 PM,12:50:00 PM,Marsch,1449,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,E,SCIENCE FAITH AND TECHNOLOGY,2,,T,,R,,10:05:00 AM,11:20:00 AM,Anderson,1450,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,F,SCIENCE FAITH AND TECHNOLOGY,2,,T,,R,,11:30:00 AM,12:45:00 PM,Anderson,1451,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,212,G,SCIENCE FAITH AND TECHNOLOGY,2,,,,,,,,Anderson,1452,HUMA 102 AND 1 LAB SCIENCE
30,THEA,251,A,ACTING,3,,T,,R,,1:00:00 PM,2:15:00 PM,Craig,1453,
30,THEA,251,A,ACTING,3,,T,,R,,1:00:00 PM,2:15:00 PM,Craig,1454,
30,THEA,259,A,THEATRE PRACTICUM,1,,,,,,,,Wolfe,1455,
10,THEA,259,A,THEATRE PRACTICUM,1,,,,,,,,Wolfe,1456,
10,THEA,261,A,STAGECRAFT,3,,T,,R,,2:30:00 PM,3:45:00 PM,Wolfe,1457,UNDERGRAD STUDENTS ONLY
30,THEA,261,A,STAGECRAFT,3,,T,,R,,2:30:00 PM,3:45:00 PM,Wolfe,1458,UNDERGRAD STUDENTS ONLY
10,THEA,290,A,STUDY: DRAMATURGY,3,,T,,R,,1:00:00 PM,2:15:00 PM,Craig,1459,
30,THEA,320,A,STAGE DIRECTION,3,,T,,R,,2:30:00 PM,3:45:00 PM,Craig,1460,
30,THEA,320,A,STAGE DIRECTION,3,,T,,R,,2:30:00 PM,3:45:00 PM,Craig,1461,
10,THEA,384,A,PLAYWRITING,3,,T,,R,,2:30:00 PM,3:45:00 PM,Craig,1462,
10,WRIT,101,A,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Loretto,1463,
30,WRIT,101,A,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Loretto,1464,
10,WRIT,101,B,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Loretto,1465,
10,WRIT,101,C,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Hogsette,1466,
10,WRIT,101,C,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Hogsette,1467,
10,WRIT,101,D,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Hogsette,1468,
10,WRIT,101,D,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Hogsette,1469,
30,WRIT,101,D,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Harvey,1470,
30,WRIT,101,E,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Loretto,1471,
10,WRIT,101,F,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,3:00:00 PM,3:50:00 PM,Rine,1472,
10,WRIT,101,F,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Rine,1473,
30,WRIT,101,F,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Mayo,1474,
10,WRIT,101,G,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,10:05:00 AM,11:20:00 AM,Rine,1475,
10,WRIT,101,G,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Rine,1476,
30,WRIT,101,G,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,3:00:00 PM,3:50:00 PM,Rine,1477,
10,WRIT,101,H,FOUNDATIONS OF ACADEMIC DISCOURSE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Rine,1478,
10,WRIT,101,H,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Rine,1479,
30,WRIT,101,H,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,10:05:00 AM,11:20:00 AM,Mayo,1480,
30,WRIT,101,I,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,10:05:00 AM,11:20:00 AM,Rine,1481,
10,WRIT,101,J,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,2:30:00 PM,3:45:00 PM,Mayo,1482,
30,WRIT,101,J,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,11:30:00 AM,12:45:00 PM,Rine,1483,
30,WRIT,101,K,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,T,,R,,2:30:00 PM,3:45:00 PM,Mayo,1484,
10,WRIT,101,O,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Loretto,1485,
30,WRIT,101,O,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Jackson,1486,
10,WRIT,101,P,FOUNDATIONS OF ACADEMIC DISCOURSE,3,,,,,,,,Jackson,1487,
30,WRIT,271,A,CREATIVE WRITING,3,,T,,R,,11:30:00 AM,12:45:00 PM,Potter,1488,ENGL MAJOR PRIORITY
30,WRIT,271,O,CREATIVE WRITING,3,,,,,,,,Potter,1489,
30,WRIT,272,A,DEVELOPING CHARACTERS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Miller,1490,cross-listed w/ COMM 272
30,WRIT,281,A,CREATIVE NON-FICTION,3,,T,,R,,2:30:00 PM,3:45:00 PM,Harvey,1491,
10,WRIT,320,A,PROFESSIONAL EDITING,3,,T,,R,,11:30:00 AM,12:45:00 PM,Rine,1492,WRIT 101
30,WRIT,359,A,SCREENWRITING,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Miller,1493,Cross-list with COMM 359
10,WRIT,390,A,STUDY: POLITICAL WRITING,3,,,W,,,6:30:00 PM,9:00:00 PM,Cost,1494,cross-listed as POLS 390
